00:31:56.648 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with missing fields **************
00:31:56.652 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Creating booking with invalid fields **************
00:31:56.792 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with invalid fields **************
00:31:56.799 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking **************
00:31:56.944 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is displayed **************
00:31:56.948 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting all bookings **************
00:31:57.100 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** All bookings are displayed **************
00:31:57.102 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Getting booking with invalid id **************
00:31:57.250 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished getting booking with invalid id **************
00:31:57.253 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Getting booking ids with invalid date filter **************
00:31:57.391 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished getting booking ids with invalid date filter **************
00:31:57.395 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with name filters **************
00:31:57.559 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Bookings with name filters are displayed **************
00:31:57.561 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:31:57.716 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:31:57.859 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:31:58.019 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:31:58.177 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Updating non existing booking **************
00:31:58.501 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished updating non existing booking **************
00:31:58.504 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Updating booking **************
00:31:58.823 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is updated **************
00:31:58.827 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Updating booking with invalid data **************
00:31:59.116 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished updating booking with invalid data **************
00:31:59.120 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Partially updating booking **************
00:31:59.410 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is updated **************
00:31:59.413 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Partially updating non existing booking **************
00:31:59.553 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished partially updating non existing booking **************
00:31:59.558 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Deleting booking **************
00:31:59.829 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is deleted **************
00:31:59.831 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Partially updating booking with invalid data **************
00:32:00.145 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished partially updating booking with invalid data **************
00:32:00.147 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Deleting non existing booking **************
00:32:00.280 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished deleting non existing booking **************
00:30:45.937 [main] INFO  Assessment.API.e2e.TokenTest - ************** Creating Token **************
00:30:46.492 [main] INFO  Assessment.API.e2e.TokenTest - ************** Token is created **************
00:30:46.501 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Creating Booking **************
00:30:46.864 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is created **************
00:30:46.868 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Creating Booking with missing fields **************
00:30:47.005 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with missing fields **************
00:30:47.007 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Creating booking with invalid fields **************
00:30:47.145 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with invalid fields **************
00:30:47.150 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking **************
00:30:47.296 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is displayed **************
00:30:47.300 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting all bookings **************
00:30:47.570 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** All bookings are displayed **************
00:30:47.573 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Getting booking with invalid id **************
00:30:47.702 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished getting booking with invalid id **************
00:30:47.707 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Getting booking ids with invalid date filter **************
00:30:47.853 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished getting booking ids with invalid date filter **************
00:30:47.858 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with name filters **************
00:30:48.028 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Bookings with name filters are displayed **************
00:30:48.030 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:30:48.185 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:30:48.348 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:30:48.506 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
00:30:48.649 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Updating non existing booking **************
00:30:48.932 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished updating non existing booking **************
00:30:48.936 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Updating booking **************
00:30:49.229 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is updated **************
00:30:49.232 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Updating booking with invalid data **************
00:30:49.597 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished updating booking with invalid data **************
00:30:49.601 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Partially updating booking **************
00:30:49.884 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is updated **************
00:30:49.888 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Partially updating non existing booking **************
00:30:50.020 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished partially updating non existing booking **************
00:30:50.025 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Deleting booking **************
00:30:50.308 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is deleted **************
00:30:50.311 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Partially updating booking with invalid data **************
00:30:50.662 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished partially updating booking with invalid data **************
00:30:50.666 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Deleting non existing booking **************
00:30:50.799 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished deleting non existing booking **************
01:08:48.434 [main] INFO  Assessment.API.e2e.TokenTest - ************** Creating Token **************
01:08:48.987 [main] INFO  Assessment.API.e2e.TokenTest - ************** Token is created **************
01:08:49.002 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Creating Booking **************
01:08:49.370 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is created **************
01:08:49.374 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Creating Booking with missing fields **************
01:08:49.511 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with missing fields **************
01:08:49.517 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Creating booking with invalid fields **************
01:08:49.653 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with invalid fields **************
01:08:49.659 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking **************
01:08:49.788 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is displayed **************
01:08:49.791 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting all bookings **************
01:08:50.033 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** All bookings are displayed **************
01:08:50.036 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Getting booking with invalid id **************
01:08:50.169 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished getting booking with invalid id **************
01:08:50.173 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Getting booking ids with invalid date filter **************
01:08:50.327 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished getting booking ids with invalid date filter **************
01:08:50.330 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with name filters **************
01:08:50.477 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Bookings with name filters are displayed **************
01:08:50.480 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
01:08:50.639 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
01:08:50.788 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
01:08:50.954 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Getting booking with date filters **************
01:08:51.110 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Updating non existing booking **************
01:08:51.386 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished updating non existing booking **************
01:08:51.390 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Updating booking **************
01:08:51.685 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is updated **************
01:08:51.688 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Updating booking with invalid data **************
01:08:52.023 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished updating booking with invalid data **************
01:08:52.027 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Partially updating booking **************
01:08:52.295 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is updated **************
01:08:52.299 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Partially updating non existing booking **************
01:08:52.429 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished partially updating non existing booking **************
01:08:52.434 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Deleting booking **************
01:08:52.716 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is deleted **************
01:08:52.717 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Partially updating booking with invalid data **************
01:08:53.073 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished partially updating booking with invalid data **************
01:08:53.076 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Deleting non existing booking **************
01:08:53.210 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished deleting non existing booking **************
01:16:19.319 [main] INFO  Assessment.API.e2e.TokenTest - ************** Creating Token **************
01:16:19.860 [main] INFO  Assessment.API.e2e.TokenTest - ************** Token is created **************
01:16:19.870 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Creating Booking **************
01:16:20.217 [main] INFO  Assessment.API.e2e.BookingPositiveTests - ************** Booking is created **************
01:16:20.219 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Creating Booking with missing fields **************
01:16:20.370 [main] INFO  Assessment.API.e2e.BookingNegativeTests - ************** Finished creating booking with missing fields **************
